pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
8949,1528081322,e s,2,tcp,1,192.168.100.147,9987,192.168.100.7,80,5,770,REQ,3,1528081352,7472,30.690893,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8950,1528081322,e s,2,tcp,1,192.168.100.147,9990,192.168.100.7,80,5,770,REQ,3,1528081352,7473,30.690893,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8951,1528081322,e s,2,tcp,1,192.168.100.147,9991,192.168.100.7,80,5,770,REQ,3,1528081352,7474,30.690893,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8952,1528081322,e s,2,tcp,1,192.168.100.147,9992,192.168.100.7,80,5,770,REQ,3,1528081352,7475,30.690891,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8953,1528081322,e s,2,tcp,1,192.168.100.147,9993,192.168.100.7,80,5,770,REQ,3,1528081352,7476,30.690891,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8954,1528081322,e s,2,tcp,1,192.168.100.147,9996,192.168.100.7,80,5,770,REQ,3,1528081352,7477,30.690891,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8955,1528081322,e s,2,tcp,1,192.168.100.147,9997,192.168.100.7,80,5,770,REQ,3,1528081352,7478,30.690889,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8956,1528081322,e s,2,tcp,1,192.168.100.147,10002,192.168.100.7,80,5,770,REQ,3,1528081352,7479,30.690889,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8957,1528081322,e s,2,tcp,1,192.168.100.147,10003,192.168.100.7,80,5,770,REQ,3,1528081352,7480,30.690889,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8958,1528081322,e s,2,tcp,1,192.168.100.147,10006,192.168.100.7,80,5,770,REQ,3,1528081352,7481,30.690889,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8959,1528081322,e s,2,tcp,1,192.168.100.147,10007,192.168.100.7,80,5,770,REQ,3,1528081352,7482,30.690887,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8960,1528081322,e s,2,tcp,1,192.168.100.147,10008,192.168.100.7,80,5,770,REQ,3,1528081352,7483,30.690887,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8961,1528081322,e s,2,tcp,1,192.168.100.147,10009,192.168.100.7,80,5,770,REQ,3,1528081352,7484,30.690887,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8962,1528081322,e s,2,tcp,1,192.168.100.147,10012,192.168.100.7,80,5,770,REQ,3,1528081352,7485,30.690887,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8963,1528081322,e s,2,tcp,1,192.168.100.147,10013,192.168.100.7,80,5,770,REQ,3,1528081352,7486,30.690886,0,0,0,0,0,5,0,770,0,0.130332,0.130332,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162915,0.162918,500,500,1,DoS,TCP
8964,1528081322,e s,2,tcp,1,192.168.100.147,10020,192.168.100.7,80,5,770,REQ,3,1528081352,7487,30.689383,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8965,1528081322,e s,2,tcp,1,192.168.100.147,10021,192.168.100.7,80,5,770,REQ,3,1528081352,7488,30.689379,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8966,1528081322,e s,2,tcp,1,192.168.100.147,10026,192.168.100.7,80,5,770,REQ,3,1528081352,7489,30.689377,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8967,1528081322,e s,2,tcp,1,192.168.100.147,10027,192.168.100.7,80,5,770,REQ,3,1528081352,7490,30.689377,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8968,1528081322,e s,2,tcp,1,192.168.100.147,10030,192.168.100.7,80,5,770,REQ,3,1528081352,7491,30.689375,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8969,1528081322,e s,2,tcp,1,192.168.100.147,10031,192.168.100.7,80,5,770,REQ,3,1528081352,7492,30.689373,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8970,1528081322,e s,2,tcp,1,192.168.100.147,10032,192.168.100.7,80,5,770,REQ,3,1528081352,7493,30.689371,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8971,1528081322,e s,2,tcp,1,192.168.100.147,10033,192.168.100.7,80,5,770,REQ,3,1528081352,7494,30.689371,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8972,1528081322,e s,2,tcp,1,192.168.100.147,10036,192.168.100.7,80,5,770,REQ,3,1528081352,7495,30.689371,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8973,1528081322,e s,2,tcp,1,192.168.100.147,10037,192.168.100.7,80,5,770,REQ,3,1528081352,7496,30.689369,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8974,1528081322,e s,2,tcp,1,192.168.100.147,10042,192.168.100.7,80,5,770,REQ,3,1528081352,7497,30.689369,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8975,1528081322,e s,2,tcp,1,192.168.100.147,10043,192.168.100.7,80,5,770,REQ,3,1528081352,7498,30.689367,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8976,1528081322,e s,2,tcp,1,192.168.100.147,10046,192.168.100.7,80,5,770,REQ,3,1528081352,7499,30.68943,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8977,1528081322,e s,2,tcp,1,192.168.100.147,10047,192.168.100.7,80,5,770,REQ,3,1528081352,7500,30.689428,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8978,1528081322,e s,2,tcp,1,192.168.100.147,10048,192.168.100.7,80,5,770,REQ,3,1528081352,7501,30.689426,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8979,1528081322,e s,2,tcp,1,192.168.100.147,10049,192.168.100.7,80,5,770,REQ,3,1528081352,7502,30.689426,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8980,1528081322,e s,2,tcp,1,192.168.100.147,10052,192.168.100.7,80,5,770,REQ,3,1528081352,7503,30.689425,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8981,1528081322,e s,2,tcp,1,192.168.100.147,10053,192.168.100.7,80,5,770,REQ,3,1528081352,7504,30.689423,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8982,1528081322,e s,2,tcp,1,192.168.100.147,10058,192.168.100.7,80,5,770,REQ,3,1528081352,7505,30.689423,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8983,1528081322,e s,2,tcp,1,192.168.100.147,10059,192.168.100.7,80,5,770,REQ,3,1528081352,7506,30.689421,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8984,1528081322,e s,2,tcp,1,192.168.100.147,10062,192.168.100.7,80,5,770,REQ,3,1528081352,7507,30.689419,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8985,1528081322,e s,2,tcp,1,192.168.100.147,10063,192.168.100.7,80,5,770,REQ,3,1528081352,7508,30.689419,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8986,1528081322,e s,2,tcp,1,192.168.100.147,10064,192.168.100.7,80,5,770,REQ,3,1528081352,7509,30.689417,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8987,1528081322,e s,2,tcp,1,192.168.100.147,10065,192.168.100.7,80,5,770,REQ,3,1528081352,7510,30.689417,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8988,1528081322,e s,2,tcp,1,192.168.100.147,10068,192.168.100.7,80,5,770,REQ,3,1528081352,7511,30.689415,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8989,1528081322,e s,2,tcp,1,192.168.100.147,10069,192.168.100.7,80,5,770,REQ,3,1528081352,7512,30.689413,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8990,1528081322,e s,2,tcp,1,192.168.100.147,10074,192.168.100.7,80,5,770,REQ,3,1528081352,7513,30.689411,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8991,1528081322,e s,2,tcp,1,192.168.100.147,10075,192.168.100.7,80,5,770,REQ,3,1528081352,7514,30.689411,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8992,1528081322,e s,2,tcp,1,192.168.100.147,10078,192.168.100.7,80,5,770,REQ,3,1528081352,7515,30.689409,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8993,1528081322,e s,2,tcp,1,192.168.100.147,10079,192.168.100.7,80,5,770,REQ,3,1528081352,7516,30.689407,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8994,1528081322,e s,2,tcp,1,192.168.100.147,10080,192.168.100.7,80,5,770,REQ,3,1528081352,7517,30.689405,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8995,1528081322,e s,2,tcp,1,192.168.100.147,10081,192.168.100.7,80,5,770,REQ,3,1528081352,7518,30.689404,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8996,1528081322,e s,2,tcp,1,192.168.100.147,10084,192.168.100.7,80,5,770,REQ,3,1528081352,7519,30.689404,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8997,1528081322,e s,2,tcp,1,192.168.100.147,10085,192.168.100.7,80,5,770,REQ,3,1528081352,7520,30.689402,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8998,1528081322,e s,2,tcp,1,192.168.100.147,10090,192.168.100.7,80,5,770,REQ,3,1528081352,7521,30.6894,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
8999,1528081322,e s,2,tcp,1,192.168.100.147,10091,192.168.100.7,80,5,770,REQ,3,1528081352,7522,30.689398,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
9000,1528081322,e s,2,tcp,1,192.168.100.147,10094,192.168.100.7,80,5,770,REQ,3,1528081352,7523,30.689398,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162918,0.162918,100,100,0.162923,0.162918,500,500,1,DoS,TCP
9001,1528081322,e s,2,tcp,1,192.168.100.147,10095,192.168.100.7,80,5,770,REQ,3,1528081352,7524,30.689396,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9002,1528081322,e s,2,tcp,1,192.168.100.147,10096,192.168.100.7,80,5,770,REQ,3,1528081352,7525,30.689396,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9003,1528081322,e s,2,tcp,1,192.168.100.147,10097,192.168.100.7,80,5,770,REQ,3,1528081352,7526,30.689394,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9004,1528081322,e s,2,tcp,1,192.168.100.147,10100,192.168.100.7,80,5,770,REQ,3,1528081352,7527,30.689392,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9005,1528081322,e s,2,tcp,1,192.168.100.147,10101,192.168.100.7,80,5,770,REQ,3,1528081352,7528,30.68939,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9006,1528081322,e s,2,tcp,1,192.168.100.147,10106,192.168.100.7,80,5,770,REQ,3,1528081352,7529,30.68939,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9007,1528081322,e s,2,tcp,1,192.168.100.147,10107,192.168.100.7,80,5,770,REQ,3,1528081352,7530,30.689388,0,0,0,0,0,5,0,770,0,0.130338,0.130338,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9008,1528081322,e s,2,tcp,1,192.168.100.147,10110,192.168.100.7,80,5,770,REQ,3,1528081352,7531,30.70117,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9009,1528081322,e s,2,tcp,1,192.168.100.147,10111,192.168.100.7,80,5,770,REQ,3,1528081352,7532,30.70117,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9010,1528081322,e s,2,tcp,1,192.168.100.147,10112,192.168.100.7,80,5,770,REQ,3,1528081352,7533,30.701168,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9011,1528081322,e s,2,tcp,1,192.168.100.147,10113,192.168.100.7,80,5,770,REQ,3,1528081352,7534,30.701168,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9012,1528081322,e s,2,tcp,1,192.168.100.147,10116,192.168.100.7,80,5,770,REQ,3,1528081352,7535,30.701166,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9013,1528081322,e s,2,tcp,1,192.168.100.147,10117,192.168.100.7,80,5,770,REQ,3,1528081352,7536,30.701166,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9014,1528081322,e s,2,tcp,1,192.168.100.147,10122,192.168.100.7,80,5,770,REQ,3,1528081352,7537,30.701164,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9015,1528081322,e s,2,tcp,1,192.168.100.147,10123,192.168.100.7,80,5,770,REQ,3,1528081352,7538,30.701162,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9016,1528081322,e s,2,tcp,1,192.168.100.147,10126,192.168.100.7,80,5,770,REQ,3,1528081352,7539,30.701162,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9017,1528081322,e s,2,tcp,1,192.168.100.147,10127,192.168.100.7,80,5,770,REQ,3,1528081352,7540,30.70116,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9018,1528081322,e s,2,tcp,1,192.168.100.147,10128,192.168.100.7,80,5,770,REQ,3,1528081352,7541,30.70116,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9019,1528081322,e s,2,tcp,1,192.168.100.147,10129,192.168.100.7,80,5,770,REQ,3,1528081352,7542,30.701159,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9020,1528081322,e s,2,tcp,1,192.168.100.147,10132,192.168.100.7,80,5,770,REQ,3,1528081352,7543,30.701159,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9021,1528081322,e s,2,tcp,1,192.168.100.147,10133,192.168.100.7,80,5,770,REQ,3,1528081352,7544,30.701157,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9022,1528081322,e s,2,tcp,1,192.168.100.147,10138,192.168.100.7,80,5,770,REQ,3,1528081352,7545,30.701157,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9023,1528081322,e s,2,tcp,1,192.168.100.147,10139,192.168.100.7,80,5,770,REQ,3,1528081352,7546,30.701155,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9024,1528081322,e s,2,tcp,1,192.168.100.147,10142,192.168.100.7,80,5,770,REQ,3,1528081352,7547,30.701155,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9025,1528081322,e s,2,tcp,1,192.168.100.147,10143,192.168.100.7,80,5,770,REQ,3,1528081352,7548,30.701155,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9026,1528081322,e s,2,tcp,1,192.168.100.147,10144,192.168.100.7,80,5,770,REQ,3,1528081352,7549,30.701153,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9027,1528081322,e s,2,tcp,1,192.168.100.147,10145,192.168.100.7,80,5,770,REQ,3,1528081352,7550,30.701153,0,0,0,0,0,5,0,770,0,0.130288,0.130288,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.16286,0.162894,500,500,1,DoS,TCP
9028,1528081322,e s,2,tcp,1,192.168.100.147,10018,192.168.100.7,80,5,770,REQ,3,1528081352,7551,30.689306,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9029,1528081322,e s,2,tcp,1,192.168.100.147,10019,192.168.100.7,80,5,770,REQ,3,1528081352,7552,30.689304,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9030,1528081322,e s,2,tcp,1,192.168.100.147,10022,192.168.100.7,80,5,770,REQ,3,1528081352,7553,30.689302,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9031,1528081322,e s,2,tcp,1,192.168.100.147,10023,192.168.100.7,80,5,770,REQ,3,1528081352,7554,30.689302,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9032,1528081322,e s,2,tcp,1,192.168.100.147,10024,192.168.100.7,80,5,770,REQ,3,1528081352,7555,30.689301,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9033,1528081322,e s,2,tcp,1,192.168.100.147,10025,192.168.100.7,80,5,770,REQ,3,1528081352,7556,30.689301,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9034,1528081322,e s,2,tcp,1,192.168.100.147,10028,192.168.100.7,80,5,770,REQ,3,1528081352,7557,30.689301,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9035,1528081322,e s,2,tcp,1,192.168.100.147,10029,192.168.100.7,80,5,770,REQ,3,1528081352,7558,30.689299,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9036,1528081322,e s,2,tcp,1,192.168.100.147,10034,192.168.100.7,80,5,770,REQ,3,1528081352,7559,30.689299,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9037,1528081322,e s,2,tcp,1,192.168.100.147,10035,192.168.100.7,80,5,770,REQ,3,1528081352,7560,30.689297,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9038,1528081322,e s,2,tcp,1,192.168.100.147,10038,192.168.100.7,80,5,770,REQ,3,1528081352,7561,30.689297,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9039,1528081322,e s,2,tcp,1,192.168.100.147,10039,192.168.100.7,80,5,770,REQ,3,1528081352,7562,30.689295,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9040,1528081322,e s,2,tcp,1,192.168.100.147,10040,192.168.100.7,80,5,770,REQ,3,1528081352,7563,30.689295,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9041,1528081322,e s,2,tcp,1,192.168.100.147,10041,192.168.100.7,80,5,770,REQ,3,1528081352,7564,30.689293,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
9042,1528081322,e s,2,tcp,1,192.168.100.147,10044,192.168.100.7,80,5,770,REQ,3,1528081352,7565,30.689291,0,0,0,0,0,5,0,770,0,0.130339,0.130339,0,77000,77000,500,500,500,500,0.162894,0.162894,100,100,0.162923,0.162894,500,500,1,DoS,TCP
